,Open,High,Low,Close,Volume,Time,Date
3706976,3543.17,3543.96,3542.51,3543.28,6.12048075,02:40:00,2019-01-22
3706977,3542.54,3544.67,3542.54,3542.83,0.29075166,02:41:00,2019-01-22
3706978,3541.64,3541.64,3541.28,3541.28,0.01129457,02:42:00,2019-01-22
3706979,3540.73,3541.27,3539.98,3541.27,0.04770177,02:43:00,2019-01-22
3706980,3541.96,3542.67,3541.96,3542.67,0.4005417,02:44:00,2019-01-22
3706981,3540.32,3541.66,3540.22,3541.66,2.70322681,02:45:00,2019-01-22
3706982,3541.05,3541.05,3541.05,3541.05,0.018815000000000002,02:46:00,2019-01-22
3706983,3540.68,3540.8,3540.38,3540.8,1.23057093,02:47:00,2019-01-22
3706984,3540.2,3542.78,3540.2,3542.78,2.91665405,02:48:00,2019-01-22
3706985,3541.67,3542.78,3541.67,3542.78,1.47477559,02:49:00,2019-01-22
3706988,3541.56,3541.56,3539.23,3539.23,3.36913278,02:52:00,2019-01-22
3706989,3541.56,3541.56,3539.05,3539.05,0.15380361,02:53:00,2019-01-22
3706990,3539.22,3539.22,3539.22,3539.22,0.15526389,02:54:00,2019-01-22
3706991,3538.93,3538.93,3538.93,3538.93,0.00376761,02:55:00,2019-01-22
3706993,3538.24,3538.24,3535.75,3535.75,0.03565252,02:57:00,2019-01-22
3706994,3537.11,3537.11,3535.32,3535.32,1.80929724,02:58:00,2019-01-22
3706995,3537.21,3537.21,3533.74,3533.74,2.39947599,02:59:00,2019-01-22
3706996,3535.25,3536.62,3535.25,3536.61,0.53342101,03:00:00,2019-01-22
3706997,3535.2,3535.2,3533.88,3534.84,3.22808333,03:01:00,2019-01-22
3706998,3532.74,3536.55,3532.74,3533.79,5.425782099999999,03:02:00,2019-01-22
3706999,3530.8,3530.8,3530.8,3530.8,0.15662775,03:03:00,2019-01-22
3707000,3533.47,3534.71,3532.15,3534.71,3.73305164,03:04:00,2019-01-22
3707001,3535.27,3538.7,3535.27,3536.71,2.94915356,03:05:00,2019-01-22
3707002,3535.09,3536.23,3535.08,3536.19,8.686905699999999,03:06:00,2019-01-22
3707003,3532.91,3539.41,3532.91,3539.41,10.47,03:07:00,2019-01-22
3707004,3534.58,3534.58,3532.99,3532.99,3.8569,03:08:00,2019-01-22
3707005,3537.27,3537.27,3537.27,3537.27,0.83848261,03:09:00,2019-01-22
3707007,3534.22,3534.22,3534.22,3534.22,0.5636,03:11:00,2019-01-22
3707008,3536.42,3536.42,3536.42,3536.42,1.1994116000000001,03:12:00,2019-01-22
3707010,3535.28,3535.54,3535.28,3535.54,0.09586678,03:14:00,2019-01-22
3707012,3534.86,3534.86,3534.86,3534.86,0.00530836,03:16:00,2019-01-22
3707013,3533.75,3533.75,3533.75,3533.75,0.05570043,03:17:00,2019-01-22
3707014,3533.34,3533.77,3533.34,3533.77,0.32865,03:18:00,2019-01-22
3707015,3532.23,3532.23,3532.23,3532.23,0.46978436,03:19:00,2019-01-22
3707016,3533.65,3533.65,3533.65,3533.65,0.02655014,03:20:00,2019-01-22
3707017,3533.97,3534.65,3533.56,3534.13,2.71982293,03:21:00,2019-01-22
3707018,3534.68,3534.68,3533.88,3533.88,0.14665992,03:22:00,2019-01-22
3707020,3533.44,3533.44,3530.75,3530.75,1.41720235,03:24:00,2019-01-22
3707021,3530.74,3530.74,3530.74,3530.74,0.00566453,03:25:00,2019-01-22
3707022,3531.67,3531.67,3530.15,3530.15,0.16266028,03:26:00,2019-01-22
3707023,3530.0,3530.0,3530.0,3530.0,4.340267099999999,03:27:00,2019-01-22
3707024,3532.29,3532.29,3530.0,3531.92,5.09202138,03:28:00,2019-01-22
3707025,3532.82,3533.03,3530.0,3530.2,2.31520906,03:29:00,2019-01-22
3707026,3530.01,3531.33,3530.0,3530.56,3.63738851,03:30:00,2019-01-22
3707027,3530.56,3532.2,3530.56,3531.74,2.88539433,03:31:00,2019-01-22
3707028,3532.03,3532.03,3530.56,3530.56,3.248466,03:32:00,2019-01-22
3707029,3531.97,3533.07,3531.97,3533.07,0.75212847,03:33:00,2019-01-22
3707030,3529.74,3529.74,3529.74,3529.74,0.49221881,03:34:00,2019-01-22
3707031,3529.73,3531.48,3529.73,3531.31,14.71429831,03:35:00,2019-01-22
3707032,3531.0,3531.0,3531.0,3531.0,0.2,03:36:00,2019-01-22
3707033,3531.45,3531.96,3531.45,3531.96,1.5064,03:37:00,2019-01-22
3707034,3531.11,3531.11,3531.11,3531.11,0.08857000000000001,03:38:00,2019-01-22
3707035,3532.01,3532.25,3530.98,3530.98,1.05276728,03:39:00,2019-01-22
3707036,3530.98,3530.98,3530.98,3530.98,0.94850195,03:40:00,2019-01-22
3707037,3530.98,3532.15,3530.98,3532.15,0.12384949999999999,03:41:00,2019-01-22
3707038,3532.39,3532.39,3531.43,3531.8,1.13010993,03:42:00,2019-01-22
3707039,3531.4,3531.4,3531.4,3531.4,0.17404834,03:43:00,2019-01-22
3707040,3530.79,3530.79,3530.79,3530.79,0.28693374,03:44:00,2019-01-22
3707041,3531.23,3532.12,3531.23,3532.12,2.26730223,03:45:00,2019-01-22
3707042,3532.12,3532.12,3530.76,3531.31,3.88326891,03:46:00,2019-01-22
3707043,3531.36,3531.82,3530.26,3530.26,2.36388329,03:47:00,2019-01-22
3707044,3530.0,3531.71,3530.0,3531.71,2.4474221000000003,03:48:00,2019-01-22
3707045,3531.7,3531.75,3530.0,3530.0,1.71878213,03:49:00,2019-01-22
3707047,3530.0,3532.42,3530.0,3532.15,4.04381124,03:51:00,2019-01-22
3707048,3530.36,3530.36,3530.36,3530.36,0.04149172,03:52:00,2019-01-22
3707050,3532.67,3534.32,3530.67,3534.32,0.37956793,03:54:00,2019-01-22
3707051,3535.93,3537.71,3535.93,3537.71,5.0355300000000005,03:55:00,2019-01-22
3707052,3538.58,3538.58,3535.11,3535.11,1.93372247,03:56:00,2019-01-22
3707053,3536.02,3536.02,3535.74,3535.74,0.08151816,03:57:00,2019-01-22
3707054,3537.01,3537.01,3537.01,3537.01,0.03340122,03:58:00,2019-01-22
3707055,3535.2,3535.2,3535.1,3535.1,0.6213343000000001,03:59:00,2019-01-22
3707056,3540.11,3545.44,3534.45,3539.22,31.34057943,04:00:00,2019-01-22
3707058,3541.2,3541.21,3541.2,3541.21,0.0639561,04:02:00,2019-01-22
3707059,3540.96,3540.96,3536.56,3536.56,4.67055668,04:03:00,2019-01-22
3707060,3539.51,3539.51,3539.51,3539.51,1.66113438,04:04:00,2019-01-22
3707061,3539.49,3540.4,3539.47,3539.47,0.51671789,04:05:00,2019-01-22
3707062,3539.16,3539.16,3539.16,3539.16,1.259174,04:06:00,2019-01-22
3707064,3538.24,3538.24,3537.61,3537.61,1.19165884,04:08:00,2019-01-22
3707065,3537.42,3537.42,3537.42,3537.42,0.85277628,04:09:00,2019-01-22
3707068,3533.15,3533.15,3533.03,3533.03,2.43857995,04:12:00,2019-01-22
3707070,3533.15,3538.0,3533.15,3533.7,1.70067233,04:14:00,2019-01-22
3707071,3533.2,3533.2,3533.2,3533.2,0.43054171,04:15:00,2019-01-22
3707074,3534.49,3534.83,3534.49,3534.83,0.1005,04:18:00,2019-01-22
3707075,3534.83,3534.83,3534.83,3534.83,0.42656963,04:19:00,2019-01-22
3707077,3533.88,3533.88,3533.88,3533.88,0.197918,04:21:00,2019-01-22
3707078,3533.88,3533.88,3533.88,3533.88,0.10086322,04:22:00,2019-01-22
3707079,3535.37,3535.66,3535.37,3535.66,0.05028169999999999,04:23:00,2019-01-22
3707080,3535.59,3535.59,3534.64,3534.64,0.19325046,04:24:00,2019-01-22
3707081,3534.67,3535.0,3534.67,3534.98,0.3910039,04:25:00,2019-01-22
3707083,3535.59,3536.0,3535.59,3536.0,2.9059658,04:27:00,2019-01-22
3707085,3535.77,3537.16,3535.77,3536.4,10.0043362,04:29:00,2019-01-22
3707087,3536.59,3536.59,3536.41,3536.41,0.0857817,04:31:00,2019-01-22
3707088,3537.47,3537.47,3537.47,3537.47,0.033533999999999994,04:32:00,2019-01-22
3707089,3537.67,3537.67,3536.94,3536.94,0.52420684,04:33:00,2019-01-22
3707090,3537.17,3537.17,3536.45,3536.45,1.02475197,04:34:00,2019-01-22
3707091,3536.46,3537.34,3536.46,3536.49,4.41243455,04:35:00,2019-01-22
3707092,3536.93,3537.22,3535.45,3535.55,6.90252767,04:36:00,2019-01-22
3707093,3534.43,3534.43,3531.82,3531.82,3.04152177,04:37:00,2019-01-22
3707094,3531.84,3531.84,3531.84,3531.84,0.17871092,04:38:00,2019-01-22
3707095,3532.5,3532.5,3532.5,3532.5,0.26040703,04:39:00,2019-01-22
3707096,3531.82,3531.82,3531.82,3531.82,0.00990707,04:40:00,2019-01-22
3707098,3530.6,3530.6,3530.6,3530.6,1.216077,04:42:00,2019-01-22
3707099,3530.01,3530.01,3530.0,3530.0,5.18780418,04:43:00,2019-01-22
3707100,3530.91,3530.91,3529.27,3529.27,12.34016776,04:44:00,2019-01-22
3707101,3529.27,3529.27,3529.27,3529.27,0.04034544,04:45:00,2019-01-22
3707102,3530.02,3530.02,3530.02,3530.02,2.3025,04:46:00,2019-01-22
3707103,3528.51,3528.51,3528.51,3528.51,0.17864887,04:47:00,2019-01-22
3707104,3528.51,3528.51,3528.51,3528.51,0.03167868,04:48:00,2019-01-22
3707105,3529.66,3530.39,3529.66,3530.39,11.72396841,04:49:00,2019-01-22
3707106,3530.26,3530.26,3530.26,3530.26,0.00472,04:50:00,2019-01-22
3707108,3530.25,3530.25,3528.99,3528.99,0.45454546,04:52:00,2019-01-22
3707109,3528.98,3528.98,3528.98,3528.98,0.29323499999999997,04:53:00,2019-01-22
3707111,3528.52,3529.37,3528.51,3529.37,1.41812027,04:55:00,2019-01-22
3707112,3528.51,3528.51,3528.51,3528.51,0.21941100000000002,04:56:00,2019-01-22
3707113,3529.95,3529.95,3529.95,3529.95,5.94947157,04:57:00,2019-01-22
3707114,3529.0,3529.0,3529.0,3529.0,0.03256562,04:58:00,2019-01-22
3707115,3529.77,3530.19,3528.51,3529.05,2.84024891,04:59:00,2019-01-22
3707116,3528.51,3528.51,3528.51,3528.51,0.298715,05:00:00,2019-01-22
3707117,3528.51,3528.51,3527.88,3527.88,2.22458912,05:01:00,2019-01-22
3707118,3525.32,3526.92,3525.18,3526.9,4.58812835,05:02:00,2019-01-22
3707119,3525.64,3527.68,3525.64,3527.06,0.09817611,05:03:00,2019-01-22
3707120,3528.06,3528.09,3525.0,3525.0,2.58046069,05:04:00,2019-01-22
3707121,3526.58,3527.57,3526.58,3527.57,2.67387457,05:05:00,2019-01-22
3707122,3527.57,3528.06,3527.57,3528.06,0.09732331,05:06:00,2019-01-22
3707123,3527.01,3527.01,3527.01,3527.01,0.00851059,05:07:00,2019-01-22
3707124,3528.87,3528.87,3525.71,3525.71,5.63993198,05:08:00,2019-01-22
3707125,3525.5,3528.44,3525.5,3528.0,1.43055459,05:09:00,2019-01-22
3707126,3525.25,3525.25,3525.23,3525.23,1.499961,05:10:00,2019-01-22
3707127,3527.88,3528.03,3527.88,3528.03,0.08750369,05:11:00,2019-01-22
3707128,3528.1,3528.1,3528.1,3528.1,0.091,05:12:00,2019-01-22
3707130,3525.39,3528.91,3525.39,3528.45,0.30942476,05:14:00,2019-01-22
3707131,3526.86,3531.11,3525.76,3531.11,1.22199636,05:15:00,2019-01-22
3707132,3531.15,3531.26,3530.52,3530.55,3.70845634,05:16:00,2019-01-22
3707133,3530.23,3530.23,3530.23,3530.23,5.80141271,05:17:00,2019-01-22
3707134,3529.0,3529.0,3529.0,3529.0,0.004721,05:18:00,2019-01-22
3707135,3528.31,3528.31,3528.31,3528.31,0.1,05:19:00,2019-01-22
3707137,3528.31,3528.31,3528.23,3528.23,0.07259199999999999,05:21:00,2019-01-22
3707138,3528.23,3528.31,3527.6,3528.31,1.47111352,05:22:00,2019-01-22
3707139,3528.31,3529.0,3526.29,3526.29,12.16996533,05:23:00,2019-01-22
3707140,3529.71,3531.79,3528.49,3530.94,3.29788048,05:24:00,2019-01-22
3707141,3530.29,3530.29,3529.66,3529.66,2.76332499,05:25:00,2019-01-22
3707143,3531.16,3531.75,3529.0,3529.0,4.68607473,05:27:00,2019-01-22
3707145,3528.73,3528.73,3528.73,3528.73,0.55366414,05:29:00,2019-01-22
3707147,3528.76,3529.11,3528.76,3528.76,0.82738637,05:31:00,2019-01-22
3707149,3529.51,3529.51,3529.51,3529.51,0.01968679,05:33:00,2019-01-22
3707150,3529.51,3531.06,3529.51,3531.06,0.57635698,05:34:00,2019-01-22
3707151,3531.06,3531.94,3529.51,3531.94,1.92391536,05:35:00,2019-01-22
3707152,3532.67,3532.67,3532.52,3532.52,0.156459,05:36:00,2019-01-22
3707153,3532.82,3532.82,3532.82,3532.82,0.02517272,05:37:00,2019-01-22
3707154,3532.82,3532.82,3531.5,3532.08,3.05841063,05:38:00,2019-01-22
3707155,3532.82,3535.46,3530.01,3530.01,7.04396886,05:39:00,2019-01-22
3707156,3530.01,3530.01,3530.01,3530.01,1.239348,05:40:00,2019-01-22
3707157,3529.33,3529.33,3529.33,3529.33,1.2562,05:41:00,2019-01-22
3707159,3528.51,3528.51,3527.8,3527.8,2.31680741,05:43:00,2019-01-22
3707160,3529.44,3529.45,3528.42,3528.42,2.99228876,05:44:00,2019-01-22
3707161,3530.6,3531.14,3530.6,3530.93,2.54995667,05:45:00,2019-01-22
3707162,3530.93,3530.93,3529.2,3529.2,0.1925875,05:46:00,2019-01-22
3707163,3529.81,3529.81,3528.57,3528.57,0.13317,05:47:00,2019-01-22
3707165,3528.82,3528.82,3528.42,3528.42,0.09519419,05:49:00,2019-01-22
3707166,3528.27,3528.27,3526.24,3526.24,2.51054431,05:50:00,2019-01-22
3707167,3528.3,3530.18,3528.3,3529.63,17.56433209,05:51:00,2019-01-22
3707168,3528.3,3528.3,3528.3,3528.3,0.73964167,05:52:00,2019-01-22
3707169,3528.93,3528.93,3528.93,3528.93,0.10805389,05:53:00,2019-01-22
3707170,3529.47,3529.48,3529.02,3529.02,2.48122235,05:54:00,2019-01-22
3707171,3531.01,3531.01,3531.01,3531.01,0.034,05:55:00,2019-01-22
3707172,3530.58,3533.65,3530.58,3533.54,5.20899284,05:56:00,2019-01-22
3707173,3531.77,3531.77,3531.77,3531.77,0.92585341,05:57:00,2019-01-22
3707174,3532.31,3534.0,3528.99,3528.99,3.66401499,05:58:00,2019-01-22
3707175,3529.29,3529.29,3529.29,3529.29,1.25329862,05:59:00,2019-01-22
3707177,3530.32,3530.55,3528.89,3528.89,0.117253,06:01:00,2019-01-22
3707178,3529.66,3529.67,3528.23,3529.67,0.42051312,06:02:00,2019-01-22
3707180,3528.44,3528.44,3528.44,3528.44,0.01352997,06:04:00,2019-01-22
3707182,3527.16,3528.03,3525.79,3525.79,0.60814172,06:06:00,2019-01-22
3707183,3526.01,3531.28,3526.01,3528.01,5.46594583,06:07:00,2019-01-22
3707184,3526.0,3526.0,3526.0,3526.0,0.01416227,06:08:00,2019-01-22
3707185,3526.0,3526.16,3521.94,3522.37,4.89676243,06:09:00,2019-01-22
3707186,3523.57,3523.57,3523.57,3523.57,1.0,06:10:00,2019-01-22
3707187,3525.84,3525.84,3524.43,3524.91,0.57983767,06:11:00,2019-01-22
3707188,3525.26,3525.26,3525.26,3525.26,0.045,06:12:00,2019-01-22
3707189,3526.21,3526.21,3524.96,3524.96,0.00902823,06:13:00,2019-01-22
3707190,3526.22,3526.22,3526.22,3526.22,1.22317821,06:14:00,2019-01-22
3707191,3523.94,3523.94,3523.94,3523.94,1.0,06:15:00,2019-01-22
3707192,3523.74,3523.74,3523.74,3523.74,0.66255446,06:16:00,2019-01-22
3707193,3523.31,3525.77,3523.31,3525.77,1.0,06:17:00,2019-01-22
3707194,3525.77,3525.77,3525.77,3525.77,0.02687639,06:18:00,2019-01-22
3707195,3523.61,3524.82,3523.61,3524.11,1.42866999,06:19:00,2019-01-22
3707196,3524.12,3524.12,3524.12,3524.12,0.28881192,06:20:00,2019-01-22
3707197,3527.38,3527.38,3526.38,3526.38,0.88048369,06:21:00,2019-01-22
3707200,3524.68,3524.68,3523.83,3523.83,1.16811033,06:24:00,2019-01-22
3707201,3523.36,3523.36,3517.17,3518.9,13.470463500000001,06:25:00,2019-01-22
3707202,3518.2,3522.84,3517.24,3521.3,5.01403117,06:26:00,2019-01-22
3707203,3522.91,3522.91,3522.91,3522.91,0.57675566,06:27:00,2019-01-22
3707204,3523.76,3523.77,3522.91,3522.91,1.06118494,06:28:00,2019-01-22
3707205,3522.42,3522.42,3522.42,3522.42,0.12438448,06:29:00,2019-01-22
3707206,3523.32,3524.18,3523.32,3524.18,0.17698714,06:30:00,2019-01-22
3707210,3527.23,3527.23,3525.46,3525.46,0.81666769,06:34:00,2019-01-22
3707212,3526.25,3526.25,3525.76,3525.76,0.07399585,06:36:00,2019-01-22
3707213,3526.58,3526.58,3524.78,3524.78,0.093306,06:37:00,2019-01-22
3707214,3527.99,3527.99,3523.37,3526.57,4.65652869,06:38:00,2019-01-22
3707215,3525.39,3525.39,3524.02,3524.02,0.36048801,06:39:00,2019-01-22
3707216,3524.38,3524.38,3524.38,3524.38,0.018000000000000002,06:40:00,2019-01-22
3707217,3525.43,3526.97,3525.43,3525.87,0.05986295,06:41:00,2019-01-22
3707220,3525.57,3526.82,3525.57,3526.82,0.63251047,06:44:00,2019-01-22
3707221,3527.87,3527.87,3527.61,3527.87,9.3849,06:45:00,2019-01-22
3707222,3528.36,3529.08,3527.83,3528.65,1.68106482,06:46:00,2019-01-22
3707223,3526.83,3528.08,3526.35,3528.08,0.08240295,06:47:00,2019-01-22
3707224,3527.18,3527.86,3527.18,3527.86,0.13901927,06:48:00,2019-01-22
3707225,3525.83,3527.51,3525.83,3527.51,0.57362202,06:49:00,2019-01-22
3707227,3526.12,3526.12,3526.12,3526.12,0.447,06:51:00,2019-01-22
3707228,3525.33,3526.1,3522.97,3523.69,0.94757272,06:52:00,2019-01-22
3707230,3519.8,3521.38,3519.51,3519.51,5.83304972,06:54:00,2019-01-22
3707231,3519.51,3521.26,3519.3,3521.26,9.92862827,06:55:00,2019-01-22
3707232,3521.26,3521.53,3521.26,3521.26,1.52575298,06:56:00,2019-01-22
3707233,3520.48,3520.48,3520.26,3520.26,0.512,06:57:00,2019-01-22
3707235,3521.02,3521.25,3520.82,3520.82,0.3858816,06:59:00,2019-01-22
3707236,3519.49,3521.43,3519.49,3521.23,0.24212847,07:00:00,2019-01-22
3707237,3518.59,3518.59,3518.59,3518.59,0.02927258,07:01:00,2019-01-22
3707238,3518.23,3518.23,3515.59,3515.59,5.25783077,07:02:00,2019-01-22
3707239,3518.11,3522.02,3518.11,3520.33,12.74323612,07:03:00,2019-01-22
3707240,3521.62,3521.62,3516.31,3516.31,6.50140772,07:04:00,2019-01-22
3707241,3516.32,3517.35,3512.08,3517.35,14.4809619,07:05:00,2019-01-22
3707242,3517.35,3519.17,3513.81,3513.81,5.45976449,07:06:00,2019-01-22
3707243,3513.92,3516.06,3513.92,3516.06,5.374393,07:07:00,2019-01-22
3707244,3517.88,3517.88,3516.3,3516.46,5.64430712,07:08:00,2019-01-22
3707245,3517.54,3517.54,3516.46,3516.59,0.79557119,07:09:00,2019-01-22
3707246,3516.15,3516.93,3515.43,3515.43,3.18015981,07:10:00,2019-01-22
3707247,3515.82,3517.13,3515.51,3517.13,2.34668241,07:11:00,2019-01-22
3707249,3517.81,3517.81,3515.86,3515.86,1.25397988,07:13:00,2019-01-22
3707250,3517.7,3518.12,3517.7,3518.12,0.66961613,07:14:00,2019-01-22
3707253,3518.25,3518.25,3514.98,3516.03,2.60853061,07:17:00,2019-01-22
3707254,3514.84,3514.84,3514.0,3514.53,2.543654,07:18:00,2019-01-22
3707255,3515.7,3517.89,3515.7,3517.58,4.86573207,07:19:00,2019-01-22
3707256,3515.67,3516.42,3515.67,3516.42,1.6712509999999998,07:20:00,2019-01-22
3707257,3519.38,3521.26,3519.38,3521.26,0.374002,07:21:00,2019-01-22
3707258,3522.12,3522.12,3520.87,3521.19,5.53477258,07:22:00,2019-01-22
3707259,3517.96,3519.83,3517.96,3519.83,5.9152830000000005,07:23:00,2019-01-22
3707260,3519.32,3520.24,3519.32,3519.89,1.67517227,07:24:00,2019-01-22
3707262,3520.76,3520.76,3519.54,3520.76,3.51211068,07:26:00,2019-01-22
3707263,3520.76,3520.76,3519.54,3519.54,3.78744373,07:27:00,2019-01-22
3707264,3519.9,3520.72,3519.59,3520.72,3.16412236,07:28:00,2019-01-22
3707265,3520.0,3520.72,3519.69,3519.69,1.5667508999999997,07:29:00,2019-01-22
3707267,3519.09,3519.09,3519.09,3519.09,0.1,07:31:00,2019-01-22
3707268,3520.12,3520.12,3520.12,3520.12,0.015375999999999999,07:32:00,2019-01-22
3707269,3520.12,3520.53,3520.12,3520.53,0.29727405,07:33:00,2019-01-22
3707270,3520.92,3520.92,3520.08,3520.08,2.49364769,07:34:00,2019-01-22
3707271,3520.06,3521.27,3519.84,3519.84,1.96547936,07:35:00,2019-01-22
3707272,3519.87,3520.64,3519.23,3519.71,5.69891736,07:36:00,2019-01-22
3707273,3522.77,3524.82,3520.59,3520.59,10.90228948,07:37:00,2019-01-22
3707274,3522.27,3522.27,3521.37,3522.17,4.06687149,07:38:00,2019-01-22
3707275,3522.67,3523.9,3522.67,3523.9,1.44277843,07:39:00,2019-01-22
3707276,3523.35,3524.07,3523.35,3523.97,2.18687785,07:40:00,2019-01-22
3707277,3523.17,3523.17,3523.17,3523.17,0.29501243,07:41:00,2019-01-22
3707278,3523.07,3523.07,3521.37,3522.83,3.06212238,07:42:00,2019-01-22
3707279,3523.62,3523.62,3523.62,3523.62,0.005298,07:43:00,2019-01-22
3707280,3523.19,3523.19,3521.05,3522.48,4.93788894,07:44:00,2019-01-22
3707281,3521.64,3523.0,3520.63,3520.63,9.54093872,07:45:00,2019-01-22
3707282,3522.33,3523.12,3522.33,3523.12,1.09538102,07:46:00,2019-01-22
3707283,3523.27,3523.27,3523.27,3523.27,0.57177,07:47:00,2019-01-22
3707285,3523.26,3523.27,3523.26,3523.27,0.8621673000000001,07:49:00,2019-01-22
3707287,3523.27,3523.27,3523.22,3523.22,0.11988199999999999,07:51:00,2019-01-22
3707288,3521.15,3522.48,3519.78,3520.8,6.03257288,07:52:00,2019-01-22
3707289,3520.29,3520.29,3520.29,3520.29,2.105296,07:53:00,2019-01-22
3707290,3519.98,3519.98,3519.98,3519.98,0.60518505,07:54:00,2019-01-22
3707293,3520.8,3521.27,3520.8,3521.08,0.05373865,07:57:00,2019-01-22
3707294,3522.46,3522.46,3522.46,3522.46,0.01000349,07:58:00,2019-01-22
3707295,3522.76,3522.76,3522.65,3522.65,2.7343647,07:59:00,2019-01-22
3707296,3521.29,3522.74,3520.0,3520.1,12.39339726,08:00:00,2019-01-22
3707297,3520.1,3520.73,3520.0,3520.0,3.18818012,08:01:00,2019-01-22
3707298,3522.17,3522.27,3522.17,3522.27,0.5397810000000001,08:02:00,2019-01-22
3707299,3523.07,3523.07,3523.07,3523.07,0.034,08:03:00,2019-01-22
3707300,3523.41,3523.41,3522.92,3522.92,0.12536428,08:04:00,2019-01-22
3707301,3523.78,3524.04,3523.78,3524.04,0.04583036,08:05:00,2019-01-22
3707302,3525.0,3525.27,3524.05,3524.19,0.84512306,08:06:00,2019-01-22
3707303,3524.91,3524.91,3524.69,3524.69,0.35049,08:07:00,2019-01-22
3707304,3524.58,3525.27,3524.58,3525.27,0.30480933,08:08:00,2019-01-22
3707305,3526.73,3527.95,3525.95,3526.77,2.02179288,08:09:00,2019-01-22
3707306,3526.77,3526.77,3525.85,3526.3,2.04221854,08:10:00,2019-01-22
3707307,3527.07,3528.68,3527.07,3528.68,0.312,08:11:00,2019-01-22
3707308,3528.92,3529.88,3526.77,3527.56,7.04859867,08:12:00,2019-01-22
3707309,3528.65,3529.0,3528.65,3529.0,5.89552737,08:13:00,2019-01-22
3707310,3529.22,3529.22,3529.22,3529.22,0.43789932,08:14:00,2019-01-22
3707311,3529.0,3530.08,3529.0,3530.08,0.12757531,08:15:00,2019-01-22
3707312,3529.44,3530.09,3529.0,3530.09,9.25747234,08:16:00,2019-01-22
3707313,3529.63,3529.63,3529.0,3529.0,1.23317236,08:17:00,2019-01-22
3707315,3530.08,3530.09,3530.08,3530.08,3.11785722,08:19:00,2019-01-22
3707316,3530.98,3530.98,3530.98,3530.98,0.00944024,08:20:00,2019-01-22
3707317,3531.65,3531.66,3531.65,3531.66,1.0,08:21:00,2019-01-22
3707318,3531.35,3532.52,3531.35,3532.31,0.3430837,08:22:00,2019-01-22
3707319,3531.49,3532.74,3531.49,3532.74,0.06842567,08:23:00,2019-01-22
3707320,3531.63,3531.63,3531.63,3531.63,0.14626050000000002,08:24:00,2019-01-22
3707321,3531.19,3531.19,3531.19,3531.19,0.85601454,08:25:00,2019-01-22
3707322,3531.19,3531.19,3529.34,3529.34,1.0007475000000001,08:26:00,2019-01-22
3707323,3530.68,3530.68,3529.25,3529.25,0.01364413,08:27:00,2019-01-22
3707324,3529.24,3529.25,3529.24,3529.24,1.13304136,08:28:00,2019-01-22
3707325,3529.24,3530.45,3529.24,3529.46,0.29356339,08:29:00,2019-01-22
3707326,3529.24,3530.53,3529.24,3530.06,0.14873599999999998,08:30:00,2019-01-22
3707327,3529.24,3530.92,3529.24,3530.06,0.10943209,08:31:00,2019-01-22
3707328,3530.06,3531.19,3530.06,3530.06,0.18452596,08:32:00,2019-01-22
3707329,3530.06,3531.19,3530.06,3531.19,1.98968,08:33:00,2019-01-22
3707330,3531.97,3531.97,3530.07,3530.07,0.74457839,08:34:00,2019-01-22
3707331,3531.33,3531.33,3531.33,3531.33,0.37700404,08:35:00,2019-01-22
3707332,3531.33,3531.85,3530.61,3531.68,0.43206551,08:36:00,2019-01-22
3707333,3530.61,3530.61,3530.61,3530.61,0.005611,08:37:00,2019-01-22
3707334,3531.62,3531.96,3530.61,3531.82,2.06154816,08:38:00,2019-01-22
3707335,3530.61,3532.1,3530.07,3530.08,12.72529678,08:39:00,2019-01-22
3707336,3530.07,3530.07,3530.07,3530.07,0.25748377,08:40:00,2019-01-22
3707337,3530.07,3530.07,3530.07,3530.07,0.15733173,08:41:00,2019-01-22
3707338,3530.04,3530.04,3529.97,3529.97,0.01159208,08:42:00,2019-01-22
3707339,3529.92,3530.08,3529.92,3530.08,1.86665328,08:43:00,2019-01-22
3707340,3530.95,3531.52,3529.91,3529.91,17.52125265,08:44:00,2019-01-22
3707341,3529.92,3529.92,3529.92,3529.92,1.07488351,08:45:00,2019-01-22
3707342,3529.92,3530.8,3529.76,3530.04,12.090722999999999,08:46:00,2019-01-22
3707343,3530.42,3530.42,3529.0,3529.0,16.95059999,08:47:00,2019-01-22
3707345,3530.06,3530.72,3530.06,3530.72,2.56281545,08:49:00,2019-01-22
3707346,3530.64,3530.64,3530.64,3530.64,0.034773,08:50:00,2019-01-22
3707347,3530.39,3530.73,3530.39,3530.73,1.261061,08:51:00,2019-01-22
3707349,3530.24,3530.24,3530.24,3530.24,0.00316,08:53:00,2019-01-22
3707350,3530.24,3530.38,3530.24,3530.38,2.3288048,08:54:00,2019-01-22
3707351,3530.38,3530.38,3530.38,3530.38,0.126378,08:55:00,2019-01-22
3707352,3530.8,3534.47,3530.8,3533.97,4.96552274,08:56:00,2019-01-22
3707353,3534.11,3535.35,3534.11,3535.17,0.45800304,08:57:00,2019-01-22
3707354,3534.25,3534.25,3532.94,3532.94,3.42,08:58:00,2019-01-22
3707355,3534.05,3534.05,3534.05,3534.05,0.3,08:59:00,2019-01-22
3707356,3533.95,3533.95,3533.95,3533.95,1.0,09:00:00,2019-01-22
