,Open,High,Low,Close,Volume,Time,Date
3766577,3707.1,3707.11,3707.1,3707.11,0.38080968,12:01:00,2019-03-04
3766578,3708.51,3708.51,3707.91,3707.93,39.550462599999996,12:02:00,2019-03-04
3766579,3707.93,3707.93,3707.93,3707.93,0.098925,12:03:00,2019-03-04
3766580,3707.91,3707.91,3707.91,3707.91,0.067816,12:04:00,2019-03-04
3766581,3707.93,3707.93,3707.92,3707.93,7.09480088,12:05:00,2019-03-04
3766582,3707.92,3707.92,3707.76,3707.76,0.0091,12:06:00,2019-03-04
3766583,3707.93,3707.93,3707.93,3707.93,0.66577954,12:07:00,2019-03-04
3766584,3707.93,3707.93,3707.84,3707.84,0.14587797,12:08:00,2019-03-04
3766585,3707.84,3707.93,3707.84,3707.93,0.18056147,12:09:00,2019-03-04
3766586,3707.83,3707.83,3707.11,3707.11,1.01167162,12:10:00,2019-03-04
3766587,3707.93,3709.11,3707.93,3709.11,10.114898199999999,12:11:00,2019-03-04
3766588,3708.9,3708.9,3705.15,3705.15,2.56971835,12:12:00,2019-03-04
3766589,3706.15,3706.15,3704.14,3704.14,4.98573086,12:13:00,2019-03-04
3766590,3704.71,3705.17,3703.04,3704.08,1.73140193,12:14:00,2019-03-04
3766591,3703.33,3703.33,3700.89,3700.89,2.6868198,12:15:00,2019-03-04
3766592,3701.66,3704.15,3701.66,3704.15,0.30500755,12:16:00,2019-03-04
3766593,3704.16,3704.16,3704.16,3704.16,0.38571111,12:17:00,2019-03-04
3766594,3702.79,3702.79,3702.79,3702.79,0.030011000000000003,12:18:00,2019-03-04
3766595,3705.0,3705.0,3705.0,3705.0,0.3,12:19:00,2019-03-04
3766597,3706.8,3706.8,3706.41,3706.41,0.47149646,12:21:00,2019-03-04
3766598,3706.8,3707.62,3706.41,3707.62,11.05695422,12:22:00,2019-03-04
3766599,3706.41,3706.8,3706.41,3706.8,6.18607573,12:23:00,2019-03-04
3766600,3705.99,3707.08,3705.94,3706.53,0.74285091,12:24:00,2019-03-04
3766601,3707.46,3708.69,3705.99,3707.4,20.43289801,12:25:00,2019-03-04
3766602,3705.99,3705.99,3702.24,3702.24,12.9709153,12:26:00,2019-03-04
3766603,3702.62,3706.68,3702.62,3704.1,9.73976781,12:27:00,2019-03-04
3766604,3702.91,3704.83,3702.73,3702.73,0.16943582,12:28:00,2019-03-04
3766605,3703.32,3703.32,3703.32,3703.32,0.01536257,12:29:00,2019-03-04
3766606,3702.73,3703.85,3701.06,3703.85,0.48020457,12:30:00,2019-03-04
3766607,3702.76,3704.89,3702.76,3704.89,0.31164608,12:31:00,2019-03-04
3766608,3703.85,3703.85,3701.06,3702.92,2.61998574,12:32:00,2019-03-04
3766609,3703.81,3703.81,3703.37,3703.76,2.69648862,12:33:00,2019-03-04
3766610,3703.76,3703.76,3702.94,3702.94,4.60460363,12:34:00,2019-03-04
3766611,3702.94,3703.15,3702.94,3703.15,0.248317,12:35:00,2019-03-04
3766612,3703.15,3703.15,3702.94,3702.94,0.15,12:36:00,2019-03-04
3766613,3703.15,3703.15,3701.85,3701.85,14.596051199999998,12:37:00,2019-03-04
3766614,3701.77,3701.77,3698.33,3698.33,10.65383125,12:38:00,2019-03-04
3766615,3698.34,3698.44,3695.93,3698.44,3.09786364,12:39:00,2019-03-04
3766616,3697.39,3698.44,3694.59,3697.07,32.16330075,12:40:00,2019-03-04
3766617,3697.84,3697.84,3695.6,3695.6,0.24415981,12:41:00,2019-03-04
3766618,3696.07,3696.11,3693.18,3696.11,3.18796318,12:42:00,2019-03-04
3766619,3696.19,3697.96,3695.6,3696.81,3.74856631,12:43:00,2019-03-04
3766620,3696.0,3697.0,3693.85,3694.88,8.37137335,12:44:00,2019-03-04
3766621,3694.08,3696.81,3694.08,3696.81,4.46044978,12:45:00,2019-03-04
3766622,3697.0,3697.64,3697.0,3697.64,8.33082065,12:46:00,2019-03-04
3766623,3697.88,3698.0,3697.64,3698.0,5.95514944,12:47:00,2019-03-04
3766624,3698.0,3698.0,3698.0,3698.0,0.09085323,12:48:00,2019-03-04
3766625,3698.0,3698.0,3697.99,3697.99,1.81166574,12:49:00,2019-03-04
3766626,3696.4,3696.4,3696.4,3696.4,0.07387,12:50:00,2019-03-04
3766628,3694.21,3695.72,3693.14,3693.14,7.98305867,12:52:00,2019-03-04
3766629,3693.14,3696.15,3693.14,3696.15,7.17032682,12:53:00,2019-03-04
3766630,3697.68,3698.1,3697.68,3698.1,2.15329736,12:54:00,2019-03-04
3766631,3698.64,3698.64,3698.64,3698.64,0.13488741,12:55:00,2019-03-04
3766632,3697.38,3697.62,3695.97,3696.82,1.31453283,12:56:00,2019-03-04
3766633,3697.62,3698.56,3697.62,3698.56,0.45537361,12:57:00,2019-03-04
3766634,3697.41,3697.41,3697.41,3697.41,0.00215535,12:58:00,2019-03-04
3766635,3696.2,3696.77,3696.2,3696.77,0.15070433,12:59:00,2019-03-04
3766636,3696.03,3696.03,3696.03,3696.03,0.01795655,13:00:00,2019-03-04
3766637,3696.35,3696.35,3694.73,3695.23,1.27427573,13:01:00,2019-03-04
3766638,3696.35,3696.35,3695.11,3695.11,1.07317547,13:02:00,2019-03-04
3766639,3696.35,3696.35,3696.34,3696.35,0.20357112,13:03:00,2019-03-04
3766640,3696.35,3696.35,3695.96,3695.96,0.045013,13:04:00,2019-03-04
3766641,3696.35,3698.55,3696.35,3696.6,2.24413022,13:05:00,2019-03-04
3766642,3698.17,3698.17,3696.09,3697.12,0.23037708,13:06:00,2019-03-04
3766643,3695.52,3697.11,3695.52,3697.11,1.17059378,13:07:00,2019-03-04
3766644,3694.61,3696.79,3694.61,3695.99,1.50395766,13:08:00,2019-03-04
3766645,3694.69,3694.69,3693.3,3694.45,2.97896368,13:09:00,2019-03-04
3766646,3693.3,3694.85,3692.11,3692.11,0.34794095,13:10:00,2019-03-04
3766647,3692.03,3692.98,3690.01,3690.01,2.96719656,13:11:00,2019-03-04
3766648,3691.25,3694.38,3691.25,3694.38,16.57407021,13:12:00,2019-03-04
3766649,3694.38,3694.38,3691.48,3691.48,4.71698759,13:13:00,2019-03-04
3766650,3693.24,3693.24,3691.57,3692.85,4.52123249,13:14:00,2019-03-04
3766651,3693.13,3694.16,3693.08,3694.16,0.00821795,13:15:00,2019-03-04
3766652,3693.47,3695.95,3693.47,3695.12,3.8312258000000003,13:16:00,2019-03-04
3766653,3694.22,3694.23,3693.2,3693.85,2.6340526,13:17:00,2019-03-04
3766654,3694.64,3697.08,3694.64,3696.37,0.19151889,13:18:00,2019-03-04
3766655,3693.86,3697.25,3693.38,3697.25,1.50748095,13:19:00,2019-03-04
3766656,3696.35,3698.1,3696.35,3698.1,0.60558242,13:20:00,2019-03-04
3766657,3693.38,3695.3,3693.38,3695.0,10.17852007,13:21:00,2019-03-04
3766658,3692.46,3692.65,3692.46,3692.65,0.23256919,13:22:00,2019-03-04
3766659,3691.6,3693.1,3691.6,3693.1,1.10690824,13:23:00,2019-03-04
3766660,3692.47,3692.95,3692.47,3692.47,0.94120922,13:24:00,2019-03-04
3766661,3692.31,3692.31,3691.59,3691.59,0.03469264,13:25:00,2019-03-04
3766662,3691.59,3693.1,3691.59,3693.1,14.47257152,13:26:00,2019-03-04
3766663,3693.1,3694.0,3693.1,3693.85,10.86271525,13:27:00,2019-03-04
3766665,3694.0,3694.0,3693.1,3693.28,5.00422365,13:29:00,2019-03-04
3766666,3694.58,3695.6,3694.39,3695.29,0.96507287,13:30:00,2019-03-04
3766668,3696.0,3697.56,3696.0,3697.52,9.58318594,13:32:00,2019-03-04
3766669,3696.1,3697.57,3696.1,3697.5,0.03367935,13:33:00,2019-03-04
3766670,3699.08,3701.1,3699.08,3701.1,1.17420733,13:34:00,2019-03-04
3766671,3702.73,3702.73,3700.26,3701.3,2.59532059,13:35:00,2019-03-04
3766672,3702.73,3707.34,3702.73,3705.14,6.12750592,13:36:00,2019-03-04
3766673,3704.57,3705.71,3702.96,3704.66,5.98535922,13:37:00,2019-03-04
3766674,3706.37,3706.37,3704.66,3705.58,2.5086807,13:38:00,2019-03-04
3766675,3705.58,3707.13,3705.58,3707.13,1.26084059,13:39:00,2019-03-04
3766676,3705.58,3707.34,3705.58,3707.34,4.45346827,13:40:00,2019-03-04
3766677,3707.34,3707.34,3705.58,3706.66,1.17480141,13:41:00,2019-03-04
3766678,3707.34,3707.34,3704.66,3704.66,4.04272356,13:42:00,2019-03-04
3766679,3705.43,3706.09,3703.21,3706.09,0.65188629,13:43:00,2019-03-04
3766680,3706.09,3707.34,3706.09,3707.34,0.79276135,13:44:00,2019-03-04
3766681,3707.34,3708.76,3707.34,3708.76,14.58300818,13:45:00,2019-03-04
3766682,3708.76,3709.89,3708.76,3709.89,1.61709155,13:46:00,2019-03-04
3766683,3711.05,3711.6,3711.05,3711.13,0.24559817,13:47:00,2019-03-04
3766684,3709.19,3709.19,3707.61,3708.66,1.33851583,13:48:00,2019-03-04
3766685,3709.28,3709.62,3707.61,3709.19,3.47946648,13:49:00,2019-03-04
3766686,3709.35,3709.35,3707.61,3707.61,0.17412976,13:50:00,2019-03-04
3766687,3709.37,3709.37,3704.58,3705.87,29.40498975,13:51:00,2019-03-04
3766688,3705.99,3708.24,3705.99,3708.09,13.08807191,13:52:00,2019-03-04
3766689,3708.25,3708.25,3706.41,3706.41,0.746,13:53:00,2019-03-04
3766690,3707.93,3707.93,3707.93,3707.93,0.015057,13:54:00,2019-03-04
3766691,3706.61,3706.61,3705.89,3705.89,3.91297369,13:55:00,2019-03-04
3766693,3704.65,3704.65,3703.89,3703.89,0.22395434,13:57:00,2019-03-04
3766694,3702.73,3703.05,3701.93,3703.05,0.4952,13:58:00,2019-03-04
3766696,3703.0,3703.0,3701.93,3703.0,1.63121872,14:00:00,2019-03-04
3766697,3703.0,3703.0,3701.93,3701.93,0.23412800000000003,14:01:00,2019-03-04
3766698,3702.8,3702.8,3702.8,3702.8,0.02859058,14:02:00,2019-03-04
3766699,3702.8,3703.0,3702.8,3703.0,1.62930093,14:03:00,2019-03-04
3766700,3703.62,3703.62,3703.62,3703.62,0.022915,14:04:00,2019-03-04
3766701,3703.85,3703.85,3703.85,3703.85,0.009000000000000001,14:05:00,2019-03-04
3766702,3704.32,3706.43,3704.32,3706.43,1.6508900000000002,14:06:00,2019-03-04
3766703,3706.49,3706.49,3705.33,3705.33,1.01610188,14:07:00,2019-03-04
3766704,3706.69,3706.69,3706.69,3706.69,0.018353,14:08:00,2019-03-04
3766705,3707.43,3707.43,3706.83,3706.83,1.19870552,14:09:00,2019-03-04
3766706,3707.44,3707.44,3706.82,3706.82,2.802712,14:10:00,2019-03-04
3766707,3708.0,3709.57,3707.18,3709.57,4.11317246,14:11:00,2019-03-04
3766708,3709.02,3709.47,3709.02,3709.47,0.12303448,14:12:00,2019-03-04
3766709,3710.38,3710.38,3710.08,3710.09,4.24564199,14:13:00,2019-03-04
3766710,3709.34,3710.09,3709.34,3710.09,0.21601991,14:14:00,2019-03-04
3766711,3709.34,3709.61,3709.34,3709.35,0.27830875,14:15:00,2019-03-04
3766712,3709.35,3709.35,3709.34,3709.34,0.5924872,14:16:00,2019-03-04
3766713,3709.35,3709.35,3708.4,3708.4,0.74656705,14:17:00,2019-03-04
3766714,3707.61,3707.61,3707.18,3707.33,1.04254958,14:18:00,2019-03-04
3766715,3707.33,3708.37,3707.33,3708.37,1.26747132,14:19:00,2019-03-04
3766716,3707.38,3707.38,3707.38,3707.38,0.03572394,14:20:00,2019-03-04
3766717,3707.4,3710.38,3707.38,3707.42,12.26325392,14:21:00,2019-03-04
3766718,3705.64,3706.29,3705.64,3706.29,1.72046398,14:22:00,2019-03-04
3766719,3706.0,3706.0,3702.0,3702.0,1.299169,14:23:00,2019-03-04
3766720,3703.15,3705.01,3703.15,3704.25,1.27592906,14:24:00,2019-03-04
3766721,3704.25,3708.54,3704.25,3705.92,8.05997612,14:25:00,2019-03-04
3766722,3706.75,3708.05,3706.75,3706.75,0.44395246,14:26:00,2019-03-04
3766723,3708.05,3708.05,3706.95,3706.95,2.30018434,14:27:00,2019-03-04
3766724,3707.53,3709.71,3707.53,3708.61,5.37708459,14:28:00,2019-03-04
3766725,3708.55,3708.55,3708.55,3708.55,1.030133,14:29:00,2019-03-04
3766726,3708.25,3708.4,3706.04,3708.4,4.07857545,14:30:00,2019-03-04
3766728,3708.53,3708.53,3708.53,3708.53,0.07008363,14:32:00,2019-03-04
3766729,3706.61,3706.61,3702.74,3703.31,3.7116803,14:33:00,2019-03-04
3766730,3702.73,3702.95,3702.73,3702.95,4.22114596,14:34:00,2019-03-04
3766731,3704.69,3704.69,3702.73,3702.73,6.03132314,14:35:00,2019-03-04
3766732,3703.36,3704.0,3702.73,3702.73,2.65554296,14:36:00,2019-03-04
3766733,3701.9,3705.39,3701.9,3703.44,18.24311118,14:37:00,2019-03-04
3766734,3703.66,3704.19,3703.66,3704.19,0.42798109999999995,14:38:00,2019-03-04
3766735,3704.19,3705.39,3704.19,3705.15,0.61983355,14:39:00,2019-03-04
3766736,3705.39,3705.39,3704.61,3704.61,3.47564873,14:40:00,2019-03-04
3766737,3705.39,3706.12,3705.39,3706.12,0.70400584,14:41:00,2019-03-04
3766738,3705.69,3706.17,3705.69,3706.17,0.08110108,14:42:00,2019-03-04
3766740,3706.17,3706.61,3705.61,3705.61,1.0856406,14:44:00,2019-03-04
3766741,3705.99,3705.99,3705.99,3705.99,0.24690217,14:45:00,2019-03-04
3766742,3705.61,3706.07,3705.61,3706.07,1.37309218,14:46:00,2019-03-04
3766743,3705.72,3706.1,3705.72,3706.1,0.60803532,14:47:00,2019-03-04
3766744,3706.1,3706.1,3706.1,3706.1,0.47529899999999997,14:48:00,2019-03-04
3766745,3706.1,3706.61,3706.1,3706.61,0.29628199,14:49:00,2019-03-04
3766746,3706.61,3707.52,3705.72,3705.72,16.13589376,14:50:00,2019-03-04
3766747,3706.02,3706.02,3706.02,3706.02,3.98610561,14:51:00,2019-03-04
3766748,3707.16,3707.16,3705.81,3705.81,0.12278016,14:52:00,2019-03-04
3766749,3707.2,3707.24,3707.2,3707.2,1.4639038999999998,14:53:00,2019-03-04
3766750,3707.55,3708.57,3707.55,3708.57,3.84965414,14:54:00,2019-03-04
3766751,3707.72,3707.72,3707.72,3707.72,0.22441999999999998,14:55:00,2019-03-04
3766752,3705.67,3705.73,3705.67,3705.73,0.025071,14:56:00,2019-03-04
3766753,3707.81,3707.81,3706.41,3706.41,2.12499011,14:57:00,2019-03-04
3766754,3706.75,3708.57,3706.75,3708.57,0.35824159,14:58:00,2019-03-04
3766756,3708.57,3708.57,3706.63,3708.39,2.41645522,15:00:00,2019-03-04
3766757,3708.39,3708.57,3708.39,3708.57,0.8256171,15:01:00,2019-03-04
3766758,3709.37,3709.99,3708.25,3708.25,2.57733253,15:02:00,2019-03-04
3766759,3709.55,3710.61,3709.55,3710.61,2.16293104,15:03:00,2019-03-04
3766760,3711.23,3715.59,3711.23,3714.35,6.17843329,15:04:00,2019-03-04
3766761,3714.2,3714.2,3713.36,3713.36,6.91627679,15:05:00,2019-03-04
3766762,3712.61,3714.2,3711.93,3712.64,9.54133843,15:06:00,2019-03-04
3766763,3715.53,3715.53,3715.53,3715.53,0.18247012,15:07:00,2019-03-04
3766764,3715.31,3718.03,3715.31,3717.62,4.73110498,15:08:00,2019-03-04
3766765,3716.46,3716.69,3716.35,3716.57,1.1817746,15:09:00,2019-03-04
3766766,3717.25,3717.25,3715.5,3715.96,10.401088,15:10:00,2019-03-04
3766768,3715.88,3716.62,3714.44,3714.44,8.72155814,15:12:00,2019-03-04
3766769,3714.73,3714.73,3712.63,3713.67,6.00279569,15:13:00,2019-03-04
3766770,3713.67,3713.77,3713.2,3713.64,1.49793847,15:14:00,2019-03-04
3766771,3715.27,3715.27,3713.64,3713.64,1.84792163,15:15:00,2019-03-04
3766772,3713.64,3714.69,3713.4,3713.4,0.23756927,15:16:00,2019-03-04
3766773,3713.29,3713.29,3708.96,3709.11,13.15485121,15:17:00,2019-03-04
3766774,3709.11,3710.53,3707.07,3710.35,11.11277228,15:18:00,2019-03-04
3766775,3710.0,3710.0,3708.25,3708.86,0.60781672,15:19:00,2019-03-04
3766776,3707.53,3708.91,3706.64,3707.11,13.37106467,15:20:00,2019-03-04
3766777,3707.95,3710.43,3707.95,3710.43,0.25718820000000003,15:21:00,2019-03-04
3766778,3709.7,3709.7,3707.11,3709.62,1.13680264,15:22:00,2019-03-04
3766781,3707.78,3709.57,3705.68,3705.68,0.94008531,15:25:00,2019-03-04
3766782,3705.68,3707.29,3705.4,3706.04,3.93109218,15:26:00,2019-03-04
3766783,3706.04,3706.04,3704.57,3704.91,0.94638921,15:27:00,2019-03-04
3766784,3706.6,3706.6,3706.6,3706.6,0.18269200000000002,15:28:00,2019-03-04
3766785,3705.41,3706.6,3705.41,3706.6,0.39498944,15:29:00,2019-03-04
3766786,3705.14,3708.68,3704.67,3708.08,1.71846025,15:30:00,2019-03-04
3766788,3706.1,3707.33,3706.1,3707.33,1.60214127,15:32:00,2019-03-04
3766789,3706.5,3708.08,3706.5,3708.08,0.27891222,15:33:00,2019-03-04
3766790,3708.0,3708.0,3708.0,3708.0,0.09122155,15:34:00,2019-03-04
3766791,3708.0,3708.08,3706.9,3706.9,2.01029888,15:35:00,2019-03-04
3766792,3706.8,3708.07,3706.8,3708.0,5.62187649,15:36:00,2019-03-04
3766793,3708.0,3708.0,3708.0,3708.0,0.12399175,15:37:00,2019-03-04
3766794,3707.6,3707.6,3702.5,3703.39,6.95740238,15:38:00,2019-03-04
3766795,3704.1,3705.01,3704.1,3705.01,0.39288099,15:39:00,2019-03-04
3766796,3705.0,3706.15,3704.1,3705.8,6.13398627,15:40:00,2019-03-04
3766797,3706.15,3706.15,3705.6,3705.67,1.75304287,15:41:00,2019-03-04
3766798,3705.67,3706.21,3705.61,3706.21,1.96623365,15:42:00,2019-03-04
3766799,3706.14,3707.1,3706.1,3706.16,3.0661539,15:43:00,2019-03-04
3766800,3706.47,3707.4,3705.39,3705.39,0.814102,15:44:00,2019-03-04
3766801,3706.4,3706.4,3706.4,3706.4,0.00477717,15:45:00,2019-03-04
3766802,3706.3,3707.5,3706.3,3707.0,2.44216145,15:46:00,2019-03-04
3766803,3706.99,3708.5,3706.41,3707.54,1.11955847,15:47:00,2019-03-04
3766804,3707.5,3707.5,3706.21,3706.21,0.61884015,15:48:00,2019-03-04
3766805,3706.36,3707.78,3706.36,3707.5,3.39977489,15:49:00,2019-03-04
3766806,3707.18,3708.44,3706.41,3706.41,1.15214475,15:50:00,2019-03-04
3766807,3706.21,3706.21,3705.37,3705.37,1.4108020000000001,15:51:00,2019-03-04
3766808,3707.5,3707.5,3707.07,3707.2,1.0670621999999998,15:52:00,2019-03-04
3766809,3707.2,3708.33,3707.15,3707.15,0.57041335,15:53:00,2019-03-04
3766810,3708.27,3708.3,3704.7,3704.7,4.48877569,15:54:00,2019-03-04
3766811,3704.7,3705.58,3703.12,3705.5,6.92408616,15:55:00,2019-03-04
3766812,3704.79,3704.79,3703.9,3703.9,0.71835469,15:56:00,2019-03-04
3766813,3705.83,3705.83,3698.9,3699.0,6.81747972,15:57:00,2019-03-04
3766814,3698.13,3704.14,3696.33,3703.56,12.23786884,15:58:00,2019-03-04
3766815,3704.8,3704.8,3703.56,3703.56,0.08502355,15:59:00,2019-03-04
3766816,3704.5,3704.5,3704.07,3704.5,2.32431241,16:00:00,2019-03-04
3766817,3703.67,3704.17,3702.4,3704.17,1.07007834,16:01:00,2019-03-04
3766818,3707.45,3709.59,3704.64,3704.64,13.07447576,16:02:00,2019-03-04
3766819,3704.64,3707.41,3704.64,3706.41,0.603,16:03:00,2019-03-04
3766820,3706.81,3707.86,3706.81,3707.49,4.12014821,16:04:00,2019-03-04
3766821,3708.38,3708.38,3706.73,3707.87,2.83939187,16:05:00,2019-03-04
3766822,3708.0,3708.94,3707.86,3708.94,10.06335192,16:06:00,2019-03-04
3766823,3709.91,3711.55,3709.91,3711.55,0.27758765,16:07:00,2019-03-04
3766824,3711.49,3712.8,3708.61,3708.61,8.40004285,16:08:00,2019-03-04
3766825,3708.25,3709.74,3707.51,3709.48,0.52416884,16:09:00,2019-03-04
3766826,3709.74,3709.74,3709.66,3709.73,0.55467144,16:10:00,2019-03-04
3766827,3708.61,3711.61,3708.61,3711.18,0.40147958,16:11:00,2019-03-04
3766828,3711.1,3711.1,3710.09,3711.1,0.27863927,16:12:00,2019-03-04
3766829,3712.1,3713.96,3710.55,3713.96,0.9627693000000002,16:13:00,2019-03-04
3766830,3713.3,3713.3,3712.05,3712.05,0.43317524,16:14:00,2019-03-04
3766831,3713.0,3713.64,3711.93,3711.93,7.65205529,16:15:00,2019-03-04
3766832,3712.21,3713.34,3712.21,3713.34,0.30593342,16:16:00,2019-03-04
3766833,3713.34,3713.34,3713.34,3713.34,1.13812389,16:17:00,2019-03-04
3766834,3713.34,3713.76,3711.93,3713.34,0.61617414,16:18:00,2019-03-04
3766835,3713.34,3713.34,3713.34,3713.34,0.01839619,16:19:00,2019-03-04
3766836,3713.34,3713.34,3713.34,3713.34,0.32871144,16:20:00,2019-03-04
3766837,3711.93,3711.93,3711.93,3711.93,2.1465,16:21:00,2019-03-04
3766838,3711.35,3713.76,3711.35,3713.76,6.39469428,16:22:00,2019-03-04
3766840,3713.21,3713.76,3713.21,3713.76,3.5245580000000003,16:24:00,2019-03-04
3766841,3714.41,3715.55,3713.77,3715.12,7.42451336,16:25:00,2019-03-04
3766842,3715.12,3715.58,3714.18,3715.58,5.50792429,16:26:00,2019-03-04
3766843,3715.12,3715.12,3711.93,3713.06,5.6700217,16:27:00,2019-03-04
3766844,3712.16,3712.16,3711.83,3711.83,0.82242202,16:28:00,2019-03-04
3766845,3714.15,3714.15,3714.15,3714.15,0.015022999999999998,16:29:00,2019-03-04
3766846,3713.95,3714.03,3713.95,3714.03,0.04858246,16:30:00,2019-03-04
3766847,3714.01,3714.01,3713.33,3713.33,0.018038,16:31:00,2019-03-04
3766848,3713.33,3713.33,3709.55,3709.83,14.61113193,16:32:00,2019-03-04
3766849,3709.83,3710.11,3707.39,3710.11,3.22641711,16:33:00,2019-03-04
3766850,3710.11,3710.11,3709.63,3709.63,8.12485933,16:34:00,2019-03-04
3766851,3707.37,3707.37,3707.37,3707.37,0.2,16:35:00,2019-03-04
3766852,3707.66,3707.66,3707.66,3707.66,0.17838233,16:36:00,2019-03-04
3766853,3706.77,3707.83,3706.77,3707.63,4.58638957,16:37:00,2019-03-04
3766854,3707.83,3707.83,3707.38,3707.38,1.45554877,16:38:00,2019-03-04
3766855,3707.18,3708.76,3704.61,3708.76,2.95836247,16:39:00,2019-03-04
3766856,3710.11,3710.87,3710.1,3710.1,2.22380667,16:40:00,2019-03-04
3766857,3711.98,3711.98,3710.09,3710.33,2.90063879,16:41:00,2019-03-04
3766858,3712.61,3712.61,3712.61,3712.61,2.02060588,16:42:00,2019-03-04
3766859,3710.1,3712.06,3710.1,3712.06,5.341328,16:43:00,2019-03-04
3766860,3710.75,3711.73,3710.75,3711.73,1.00041897,16:44:00,2019-03-04
3766861,3712.06,3712.28,3712.06,3712.28,0.11172367,16:45:00,2019-03-04
3766862,3713.1,3713.1,3713.1,3713.1,2.30216456,16:46:00,2019-03-04
3766863,3714.03,3714.72,3714.03,3714.72,0.1439942,16:47:00,2019-03-04
3766864,3714.38,3714.38,3714.37,3714.37,2.70241878,16:48:00,2019-03-04
3766865,3714.34,3714.34,3712.02,3714.34,8.80083675,16:49:00,2019-03-04
3766866,3713.98,3714.0,3713.98,3714.0,0.04924549,16:50:00,2019-03-04
3766867,3714.46,3714.46,3714.46,3714.46,0.12147431,16:51:00,2019-03-04
3766868,3714.0,3715.46,3714.0,3715.46,10.48229768,16:52:00,2019-03-04
3766869,3715.46,3715.46,3715.46,3715.46,0.06107812,16:53:00,2019-03-04
3766871,3714.42,3714.42,3712.39,3713.63,6.53059202,16:55:00,2019-03-04
3766872,3713.63,3713.73,3712.66,3712.88,2.4362381,16:56:00,2019-03-04
3766873,3714.43,3714.43,3713.21,3713.21,0.12278862,16:57:00,2019-03-04
3766874,3713.31,3714.82,3713.31,3714.82,0.1518595,16:58:00,2019-03-04
3766875,3713.22,3713.22,3710.09,3712.27,4.49322628,16:59:00,2019-03-04
3766876,3712.83,3712.83,3711.93,3711.93,0.38299999999999995,17:00:00,2019-03-04
3766877,3711.9,3713.25,3711.9,3713.25,0.43065004,17:01:00,2019-03-04
3766878,3714.08,3714.08,3712.6,3712.6,0.10946725,17:02:00,2019-03-04
3766879,3713.25,3713.25,3711.93,3711.93,0.01174427,17:03:00,2019-03-04
3766880,3712.88,3712.88,3712.87,3712.87,0.06284131,17:04:00,2019-03-04
3766881,3714.36,3714.49,3714.36,3714.49,0.51158,17:05:00,2019-03-04
3766882,3714.46,3714.46,3713.65,3713.65,0.63673369,17:06:00,2019-03-04
3766883,3713.42,3716.58,3713.42,3715.15,1.75879992,17:07:00,2019-03-04
3766884,3716.03,3718.59,3716.03,3718.58,2.41032026,17:08:00,2019-03-04
3766885,3716.6,3716.6,3716.07,3716.07,0.09489973,17:09:00,2019-03-04
3766886,3716.69,3716.69,3716.07,3716.07,0.49661099999999997,17:10:00,2019-03-04
3766887,3716.69,3716.69,3715.61,3716.69,2.07259798,17:11:00,2019-03-04
3766888,3715.84,3717.11,3715.84,3716.98,1.2937443000000002,17:12:00,2019-03-04
3766889,3718.59,3718.59,3715.61,3717.11,4.40553053,17:13:00,2019-03-04
3766890,3716.26,3716.6,3715.92,3716.6,0.43060472,17:14:00,2019-03-04
3766891,3716.6,3716.6,3715.0,3715.0,1.05068666,17:15:00,2019-03-04
3766892,3715.64,3716.24,3715.64,3716.24,0.7829999999999999,17:16:00,2019-03-04
3766893,3717.28,3718.11,3717.17,3717.45,3.34257535,17:17:00,2019-03-04
3766894,3716.09,3717.16,3715.95,3717.16,4.5287128,17:18:00,2019-03-04
3766895,3715.95,3716.56,3713.11,3714.45,14.22080581,17:19:00,2019-03-04
3766896,3715.31,3715.31,3713.77,3713.77,4.250942,17:20:00,2019-03-04
3766897,3714.83,3714.83,3714.82,3714.82,2.35493674,17:21:00,2019-03-04
3766898,3717.3,3717.3,3715.6,3715.61,0.68866555,17:22:00,2019-03-04
3766899,3715.7,3716.17,3715.7,3716.17,1.02358076,17:23:00,2019-03-04
3766900,3715.17,3715.17,3712.17,3712.17,5.2646225,17:24:00,2019-03-04
3766901,3711.93,3714.87,3711.93,3714.87,0.62267776,17:25:00,2019-03-04
3766902,3712.22,3712.96,3712.22,3712.96,1.191419,17:26:00,2019-03-04
3766903,3713.32,3713.71,3712.63,3712.63,10.72895642,17:27:00,2019-03-04
3766904,3713.03,3713.34,3712.88,3713.34,3.60796166,17:28:00,2019-03-04
3766905,3714.82,3715.23,3714.82,3715.23,10.34077852,17:29:00,2019-03-04
3766906,3714.91,3715.85,3714.91,3715.78,11.33999384,17:30:00,2019-03-04
3766907,3715.85,3715.85,3714.22,3714.22,1.97768964,17:31:00,2019-03-04
3766908,3713.72,3714.06,3713.72,3714.06,1.01888228,17:32:00,2019-03-04
3766909,3714.06,3714.06,3714.06,3714.06,6.35240893,17:33:00,2019-03-04
3766910,3714.06,3715.69,3714.06,3715.69,4.78706169,17:34:00,2019-03-04
3766911,3715.69,3715.69,3715.14,3715.69,1.442036,17:35:00,2019-03-04
3766912,3715.48,3715.48,3714.05,3714.05,2.88183982,17:36:00,2019-03-04
3766913,3715.16,3715.16,3715.16,3715.16,0.12028059,17:37:00,2019-03-04
3766914,3715.48,3715.48,3715.48,3715.48,0.00663765,17:38:00,2019-03-04
3766915,3715.0,3715.0,3715.0,3715.0,0.01877787,17:39:00,2019-03-04
